ID,DATA,MONTANTE,CAT_Animais de estimação,CAT_Cabeleireiro e Barbeiro,CAT_Cafés e Pastelarias,CAT_Carro e Transportes,CAT_Casa,CAT_Combustível,CAT_Compras e Serviços,CAT_Diversos,CAT_Educação,CAT_Empréstimos e Rendas,CAT_Hobbies,CAT_Investimentos e Poupanças,CAT_Lazer e Viagens,CAT_Levantamentos,CAT_Não categorizadas,CAT_Ordenado e Subsídios,CAT_Outros Rendimentos,CAT_Restaurantes e Bares,CAT_Saúde e Bem estar,CAT_Seguros,CAT_Subscrições,CAT_Supermercado,CAT_Taxas e Impostos,CAT_Tecnologia,CAT_Telecomunicações,CAT_Vestuário e Calçado,"CAT_Água, luz e gás",target
1081,2022-02-20,-127.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,1,0,1,0,2,0
1081,2022-02-27,3306.72,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,1,0,1,0,0,4,0,0,0,0,0
1081,2022-03-06,-4072.3900000000003,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,1,0,2,3,0,0,3,0,0,0,1,0
1081,2022-03-13,112.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,4,1,0,0,4,0,0,0,0,0
1081,2022-03-20,-469.69,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,0,0,0,0,3,0,0,0,2,0
1081,2022-03-27,17489.36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,0,0,0,0,1,0,0,0
1081,2022-04-03,-2882.2200000000003,0,0,2,1,0,0,1,1,0,0,0,0,0,0,2,0,1,1,0,3,0,0,5,0,0,0,0,0
1081,2022-04-10,-1713.8600000000001,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,4,0,0,0,0,0
1081,2022-04-17,-394.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,4,1,0,0,1,0,0,0,0,1,0
1081,2022-04-24,-6083.84,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,2,0,1,0,0,0
1081,2022-05-01,-626.11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0
1083,2022-01-02,-4000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1083,2022-01-09,-297.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
1083,2022-01-16,-12.850000000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1083,2022-01-23,6.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1083,2022-01-30,1506.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1083,2022-02-06,-203.93,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1083,2022-02-13,-42.35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1083,2022-02-20,-11.73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
1083,2022-02-27,1385.65,0,1,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1
1083,2022-03-06,-954.13,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,1
1083,2022-03-13,-20.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1083,2022-03-20,-497.93,0,0,0,2,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1
1083,2022-03-27,1885.6,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
1083,2022-04-03,-3703.1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1
1083,2022-04-10,-78.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1083,2022-04-17,-30.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
1083,2022-04-24,-142.18,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1083,2022-05-01,1038.0300000000002,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1084,2022-01-02,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,2022-01-09,-217.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0
1084,2022-01-16,2037.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1084,2022-01-23,-4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,2022-01-30,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,2022-02-06,-2197.1299999999997,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0
1084,2022-02-13,-200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,2022-02-20,-400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,2022-02-27,-15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1084,2022-03-06,202.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,3,0,0,0,0,0
1084,2022-03-13,-31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,2022-03-20,30.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1084,2022-03-27,-300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,2022-04-03,-400.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0
1084,2022-04-10,432.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1084,2022-04-17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,2022-04-24,-4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,2022-05-01,-85.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,4,0,0,0,0,0
1085,2022-01-02,-6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1085,2022-01-09,-3213.2999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,2,0,0,0,0,0,1
1085,2022-01-16,-176.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1085,2022-01-23,-249.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,1,0,1
1085,2022-01-30,506.0399999999999,0,0,0,0,1,0,0,2,0,0,0,0,0,1,4,1,1,0,0,0,0,1,0,0,0,1,0,1
1085,2022-02-06,-408.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,2,0,1
1085,2022-02-13,-200.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1
1085,2022-02-20,-197.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1
1085,2022-02-27,627.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
1085,2022-03-06,-130.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
1085,2022-03-13,-177.61,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1085,2022-03-20,-212.88,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1
1085,2022-03-27,-890.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1085,2022-04-03,347.46000000000004,0,0,0,0,0,0,0,2,0,0,0,0,0,1,4,1,1,1,0,1,0,3,0,0,0,2,0,1
1085,2022-04-10,-173.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1085,2022-04-17,46.499999999999986,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,0,0,2,0,1
1085,2022-04-24,-236.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,1
1085,2022-05-01,413.92999999999995,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1
1086,2022-01-02,-17.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1086,2022-01-09,-412.07,0,0,0,2,0,2,4,2,0,0,0,0,0,1,6,0,1,4,2,1,0,0,4,0,0,0,0,1
1086,2022-01-16,-245.91000000000003,0,0,0,0,0,1,2,1,0,0,0,0,0,3,0,0,2,0,0,1,0,5,0,0,0,0,0,1
1086,2022-01-23,-131.97,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1,0,0,1,0,1
1086,2022-01-30,288.28999999999996,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,1,0,1,0,0,2,1,0,1,0,1,1
1086,2022-02-06,-240.77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,3,6,0,0,0,0,1
1086,2022-02-13,905.14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1
1086,2022-02-20,-50.59,0,0,0,1,0,0,3,1,1,0,0,3,0,1,1,0,3,0,1,0,0,3,0,0,0,2,0,1
1086,2022-02-27,-429.94000000000005,1,0,0,1,1,0,2,1,0,0,0,0,0,6,2,0,2,2,3,0,0,6,1,1,1,0,0,1
1086,2022-03-06,-440.46999999999997,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,0,1,1,0,1,0,2,4,1,0,0,1,1
1086,2022-03-13,-181.50000000000003,0,0,0,0,3,0,4,2,0,0,0,0,0,2,1,0,6,0,0,0,0,1,0,0,0,0,0,1
1086,2022-03-20,209.8,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,3,0,0,0,0,6,0,0,0,1,0,1
1086,2022-03-27,-144.01000000000002,0,0,0,1,1,0,2,1,0,0,0,0,0,2,1,0,3,0,1,0,0,3,0,0,0,1,0,1
1086,2022-04-03,114.82000000000008,1,0,0,0,0,0,2,0,0,1,0,0,0,2,2,0,4,1,0,0,0,6,3,0,1,0,1,1
1086,2022-04-10,-298.14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,1
1086,2022-04-17,-17.809999999999988,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,1,0,3,0,1,0,0,0,1
1086,2022-04-24,-51.33000000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,2,0,1,0,0,6,0,0,0,0,0,1
1086,2022-05-01,901.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,3,2,0,1,0,0,1
1087,2022-01-02,-366.87,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,2,0,1,1
1087,2022-01-09,-266.95,1,0,0,2,0,0,1,0,0,0,0,1,0,0,5,0,2,0,1,0,0,0,1,0,0,0,1,1
1087,2022-01-16,4.140000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,1
1087,2022-01-23,-170.17000000000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,1,0,6,2,0,0,0,0,1
1087,2022-01-30,-256.71,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,1,0,3,0,1,1
1087,2022-02-06,326.21000000000004,0,0,0,1,0,0,0,0,1,0,0,2,0,1,3,1,0,0,1,0,0,1,2,0,1,0,0,1
1087,2022-02-13,20.86000000000002,1,0,0,1,0,1,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,2,2,0,0,0,1,1
1087,2022-02-20,-328.81,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,1,0,2,1,0,4,0,0,1,0,0,1
1087,2022-02-27,178.07000000000002,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,2,0,0,0,0,1
1087,2022-03-06,209.57999999999998,0,0,0,3,0,0,0,0,0,0,0,1,0,2,2,1,1,0,0,0,0,0,1,0,3,0,1,1
1087,2022-03-13,-170.12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,2,0,0,0,0,0,1,0,0,0,0,1
1087,2022-03-20,39.729999999999976,0,0,0,1,0,0,1,0,0,0,0,1,0,0,5,0,3,0,0,1,0,2,1,0,0,0,0,1
1087,2022-03-27,-135.91,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,2,0,2,0,0,2,1,0,0,0,1,1
1087,2022-04-03,746.98,0,0,0,4,0,0,1,0,0,0,0,1,0,1,3,1,3,0,0,0,0,0,3,0,1,0,0,1
1087,2022-04-10,-464.0800000000001,0,0,0,3,0,0,1,0,0,0,0,0,0,0,9,0,4,1,0,0,0,0,2,0,2,0,1,1
1087,2022-04-17,-47.67999999999999,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,2,0,2,0,0,3,1,0,0,0,0,1
1087,2022-04-24,-91.98,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,2,0,0,0,0,1
1087,2022-05-01,912.35,0,0,0,2,0,0,1,0,0,0,0,1,0,0,3,1,3,0,0,0,0,2,2,0,1,0,0,1
1088,2022-01-02,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,2022-01-09,-510.46999999999997,0,0,0,0,0,0,2,2,0,0,0,0,0,2,3,0,0,0,3,1,0,3,0,0,0,0,1,0
1088,2022-01-16,-613.1800000000001,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,3,2,0,0,1,0,0,1,4,1,0
1088,2022-01-23,482.02,0,0,0,0,0,0,4,3,0,0,0,0,0,1,2,1,0,3,0,1,0,7,2,0,0,0,0,0
1088,2022-01-30,-606.53,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,1,1,1,0,0,2,1,0,2,0,0,0
1088,2022-02-06,570.54,2,0,0,0,0,1,3,2,0,0,0,0,0,2,4,1,1,3,1,2,0,1,2,0,0,1,2,0
1088,2022-02-13,-322.02,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,6,0,1,1,0,0,0
1088,2022-02-20,-336.49,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,2,3,0,0,0,3,0,0,0,0,0,0
1088,2022-02-27,90.35999999999984,0,0,0,1,0,0,1,3,0,1,0,0,0,0,0,1,0,0,3,0,0,4,2,0,2,1,0,0
1088,2022-03-06,749.5399999999998,1,0,0,0,0,0,1,2,0,0,0,0,1,2,2,1,0,2,1,2,0,1,0,1,0,0,2,0
1088,2022-03-13,-683.79,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,4,0,0,0,4,2,0,0,0,0,0
1088,2022-03-20,758.29,0,0,0,0,1,0,8,0,0,0,0,0,1,4,3,1,0,6,0,0,0,3,1,0,1,0,0,0
1088,2022-03-27,-1112.89,0,0,0,0,0,0,0,4,0,1,0,0,0,5,0,0,0,0,1,0,0,5,1,1,0,0,0,0
1088,2022-04-03,398.57999999999987,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,3,0,5,0,0,2,0,1,0
1088,2022-04-10,-813.94,0,0,0,0,0,1,1,0,0,0,0,0,1,1,3,0,0,1,1,0,0,2,0,0,0,0,1,0
1088,2022-04-17,-497.91,0,0,0,0,0,0,2,0,1,0,0,0,0,4,0,0,1,2,0,0,0,9,0,0,1,2,0,0
1088,2022-04-24,-154.22999999999996,0,0,0,3,0,1,2,3,0,1,2,0,1,3,4,1,0,10,0,0,0,1,0,0,0,0,0,0
1088,2022-05-01,849.35,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,3,1,0,0,5,1,0,2,1,0,0
1089,2022-01-02,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1089,2022-01-09,-453.62,0,0,0,1,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1
1089,2022-01-16,-185.46,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,1,0,1,0,1,1
1089,2022-01-23,-232.45999999999998,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1
1089,2022-01-30,-187.75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1
1089,2022-02-06,-42.34000000000009,0,0,0,1,0,0,1,0,0,0,0,0,0,6,1,1,0,0,2,0,0,3,2,0,0,0,0,1
1089,2022-02-13,-335.69,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,3,0,0,0,0,1,1
1089,2022-02-20,-466.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,1,1
1089,2022-02-27,-295.56,0,0,0,1,0,1,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1
1089,2022-03-06,-237.2400000000001,0,0,0,2,0,3,0,0,0,0,0,0,0,4,2,1,0,1,0,0,0,2,0,0,1,0,0,1
1089,2022-03-13,361.52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,5,2,0,0,0,0,1
1089,2022-03-20,-339.79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,2,0,0,1,0,1,1
1089,2022-03-27,-356.04,0,0,0,3,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,1
1089,2022-04-03,1482.91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,1,1
1089,2022-04-10,-104.32000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,1,0,0,1
1089,2022-04-17,-957.48,0,0,0,1,0,1,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,4,0,0,0,0,0,1
1089,2022-04-24,-184.51,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,1,3,0,1,1
1089,2022-05-01,1832.31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,1
1090,2022-01-02,-21.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1090,2022-01-09,-143.74,0,0,0,1,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1090,2022-01-16,-209.84,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,3,0,1
1090,2022-01-23,-183.73000000000002,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
1090,2022-01-30,587.7100000000002,0,0,0,0,1,2,0,0,0,0,0,2,0,1,3,1,0,4,1,0,0,1,0,0,1,0,0,1
1090,2022-02-06,-125.82,0,0,0,2,0,1,5,0,0,0,0,0,0,0,3,0,1,1,0,1,0,0,0,0,0,0,0,1
1090,2022-02-13,-235.73,0,0,0,1,0,1,12,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1090,2022-02-20,-138.78,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,1
1090,2022-02-27,636.3499999999999,0,0,0,1,0,2,9,0,0,0,0,3,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1
1090,2022-03-06,-238.18,0,0,0,2,0,1,2,1,0,0,0,0,0,1,2,0,1,2,0,1,0,1,0,0,0,0,0,1
1090,2022-03-13,-149.1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,3,0,0,0,0,1
1090,2022-03-20,-461.71999999999997,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1090,2022-03-27,-10.38999999999942,0,0,0,1,0,1,0,0,0,0,0,6,0,0,3,0,8,1,0,0,0,1,2,0,0,0,0,1
1090,2022-04-03,474.11,0,0,0,1,0,0,0,0,0,0,0,2,0,0,4,1,1,1,0,1,0,0,2,0,0,0,0,1
1090,2022-04-10,-134.1200000000002,0,0,0,2,1,2,5,0,0,0,0,0,0,0,6,1,2,1,1,0,0,0,4,0,0,0,0,1
1090,2022-04-17,-146.89,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,1
1090,2022-04-24,-153.50999999999996,0,0,0,1,0,1,5,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,2,0,0,2,0,1
1090,2022-05-01,-42.11000000000001,0,0,0,1,0,2,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1
1092,2022-01-02,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,2022-01-09,-409.90999999999997,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,3,0,1,0,0,0,0,1,0
1092,2022-01-16,29.21,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,3,0,0,0,0,0
1092,2022-01-23,623.24,0,0,0,0,0,2,0,0,1,0,0,0,0,1,3,1,0,3,2,0,0,1,0,0,0,1,0,0
1092,2022-01-30,-430.75,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,3,0,0,0,1,0,0,1,2,1,0
1092,2022-02-06,1112.5400000000002,0,0,0,1,0,1,0,1,0,1,0,0,0,0,3,1,0,1,0,2,0,1,0,0,0,0,0,0
1092,2022-02-13,-1207.8600000000001,0,0,0,1,2,1,0,1,0,0,0,0,0,0,6,0,2,2,1,0,0,0,4,0,0,0,0,0
1092,2022-02-20,-210.35,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,5,0,0,0,0,0
1092,2022-02-27,341.61,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,1,0,3,0,0,0,1,4,0,0,2,0,0
1092,2022-03-06,70.81999999999995,0,0,0,1,0,0,0,1,0,1,0,0,0,1,2,1,0,0,1,2,0,0,0,0,1,0,1,0
1092,2022-03-13,-314.76,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0
1092,2022-03-20,-132.94,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,4,0,0,1,0,0
1092,2022-03-27,989.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,1,0,0,3,4,0,0,0,0,0
1092,2022-04-03,-677.1499999999999,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,1,0,1,1,1,0,0,3,0,1,0,0,0
1092,2022-04-10,-380.18,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,2,0,0,0,1,0
1092,2022-04-17,65.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,3,0,0,0,0,0
1092,2022-04-24,1617.51,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,1,2,0,0,0,1,0,0,0,0,0,0
1092,2022-05-01,-714.8199999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,1,1,0,1,0,0,0
1093,2022-01-02,-34.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1093,2022-01-09,-520.65,0,0,0,0,0,1,1,3,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0
1093,2022-01-16,-174.49,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0
1093,2022-01-23,-540.77,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,4,0,0,0,2,0,0,0,0,0,0
1093,2022-01-30,4157.599999999999,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0
1093,2022-02-06,-519.71,0,0,0,0,0,2,2,1,0,0,0,0,0,0,2,0,0,4,0,0,0,4,0,0,1,0,0,0
1093,2022-02-13,-272.6,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,1,5,0,0,0,2,2,0,0,0,0,0
1093,2022-02-20,-294.43,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,6,0,0,0,3,0,0,0,0,0,0
1093,2022-02-27,1088.38,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0
1093,2022-03-06,-481.36,0,0,2,0,0,3,2,1,0,0,0,0,0,0,2,0,0,4,2,0,0,2,0,0,1,1,0,0
1093,2022-03-13,-470.49,0,0,0,0,0,1,0,4,0,0,0,0,0,0,2,0,2,7,0,0,0,1,2,0,0,0,0,0
1093,2022-03-20,-178.95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1093,2022-03-27,-449.77000000000004,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0
1093,2022-04-03,1650.81,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,4,0,0,0,1,0,0,0,0,0,0
1093,2022-04-10,-507.98,0,0,1,0,0,1,1,4,0,0,0,0,0,0,3,0,1,3,1,0,0,0,2,0,1,0,0,0
1093,2022-04-17,945.2599999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0
